morph_id,morph,position,in_cells,in_forms,language_id
komthayongM11,k ei,free,1.sg; 1.pl.excl,komthayong001; komthayong002,komthayong
komthayongM12,m a,free,3.sg; 3.pl,komthayong006; komthayong007,komthayong
komthayongM13,m a k,post,1.sg.fut.neg; 1.pl.excl.fut.neg; 1.pl.incl.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.sg.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.incl.3.pl.fut.neg; 2.sg.fut.neg; 2.pl.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 3.sg.fut.neg; 3.pl.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.sg.2.pl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.pl.fut.neg; 3.sg.3.sg.fut.neg; 3.sg.3.pl.fut.neg; 3.pl.3.sg.fut.neg; 3.pl.3.pl.fut.neg; 1.sg.nfut.neg; 1.pl.excl.nfut.neg; 1.pl.incl.nfut.neg; 1.sg.2.sg.nfut.neg; 1.sg.2.pl.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.sg.3.sg.nfut.neg; 1.sg.3.pl.nfut.neg; 1.pl.excl.3.sg.nfut.neg; 1.pl.incl.3.sg.nfut.neg; 1.pl.excl.3.pl.nfut.neg; 1.pl.incl.3.pl.nfut.neg; 2.sg.nfut.neg; 2.pl.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.sg.3.sg.nfut.neg; 2.sg.3.pl.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.pl.nfut.neg; 3.sg.nfut.neg; 3.pl.nfut.neg; 3.sg.1.sg.nfut.neg; 3.sg.1.pl.excl.nfut.neg; 3.sg.1.pl.incl.nfut.neg; 3.sg.1.pl.incl.nfut.neg; 3.pl.1.sg.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.sg.2.sg.nfut.neg; 3.sg.2.pl.nfut.neg; 3.pl.2.sg.nfut.neg; 3.pl.2.pl.nfut.neg; 3.sg.3.sg.nfut.neg; 3.sg.3.pl.nfut.neg; 3.pl.3.sg.nfut.neg; 3.pl.3.pl.nfut.neg,komthayong049; komthayong050; komthayong051; komthayong052; komthayong053; komthayong054; komthayong055; komthayong056; komthayong057; komthayong058; komthayong059; komthayong060; komthayong061; komthayong062; komthayong063; komthayong064; komthayong065; komthayong066; komthayong067; komthayong068; komthayong069; komthayong070; komthayong071; komthayong072; komthayong073; komthayong074; komthayong075; komthayong076; komthayong077; komthayong078; komthayong079; komthayong080; komthayong081; komthayong082; komthayong083; komthayong084; komthayong085; komthayong086; komthayong087; komthayong088; komthayong089; komthayong090; komthayong091; komthayong092; komthayong093; komthayong136; komthayong137; komthayong138; komthayong139; komthayong140; komthayong141; komthayong142; komthayong143; komthayong144; komthayong145; komthayong146; komthayong147; komthayong148; komthayong149; komthayong150; komthayong151; komthayong152; komthayong153; komthayong154; komthayong155; komthayong156; komthayong157; komthayong158; komthayong159; komthayong160; komthayong161; komthayong162; komthayong163; komthayong164; komthayong165; komthayong166; komthayong167; komthayong168; komthayong169; komthayong170; komthayong171; komthayong172; komthayong173; komthayong174; komthayong175; komthayong176; komthayong177,komthayong
komthayongM14,m e,post,1.pl.incl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.pl.incl.fut.aff; 1.pl.incl.nfut.aff; 3.sg.1.pl.incl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 1.pl.incl.nfut.neg; 1.pl.incl.3.sg.nfut.neg; 1.pl.incl.3.pl.nfut.neg; 3.pl.1.pl.incl.nfut.neg,komthayong010; komthayong037; komthayong039; komthayong096; komthayong122; komthayong127; komthayong138; komthayong146; komthayong148; komthayong169,komthayong
komthayongM15,m i,post,1.pl.incl.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.incl.3.pl.fut.neg,komthayong051; komthayong059; komthayong061,komthayong
komthayongM16,m̥ u,pre,3.pl.1.pl.incl.fut.aff,komthayong040,komthayong
komthayongM17,n,free,3.pl,komthayong007,komthayong
komthayongM18,n,post,1.sg.fut.neg; 1.pl.excl.fut.neg; 1.pl.incl.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.sg.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.incl.3.pl.fut.neg; 2.sg.fut.neg; 2.pl.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 3.sg.fut.neg; 3.pl.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.sg.2.pl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.pl.fut.neg; 3.sg.3.sg.fut.neg; 3.sg.3.pl.fut.neg; 3.pl.3.sg.fut.neg; 3.pl.3.pl.fut.neg,komthayong049; komthayong050; komthayong051; komthayong052; komthayong053; komthayong054; komthayong055; komthayong056; komthayong057; komthayong058; komthayong059; komthayong060; komthayong061; komthayong062; komthayong063; komthayong064; komthayong065; komthayong066; komthayong067; komthayong068; komthayong069; komthayong070; komthayong071; komthayong072; komthayong073; komthayong074; komthayong075; komthayong076; komthayong077; komthayong078; komthayong079; komthayong080; komthayong081; komthayong082; komthayong083; komthayong084; komthayong085; komthayong086; komthayong087; komthayong088; komthayong089; komthayong090; komthayong091; komthayong092; komthayong093,komthayong
komthayongM19,n,pre,1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.excl.3.pl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 3.pl.3.sg.fut.aff; 3.pl.3.pl.fut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.3.sg.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.3.sg.nfut.aff; 2.pl.3.pl.nfut.aff; 3.pl.1.sg.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.pl.2.sg.nfut.aff; 3.pl.2.pl.nfut.aff; 3.pl.3.sg.nfut.aff; 3.pl.3.pl.nfut.aff,komthayong013; komthayong014; komthayong017; komthayong019; komthayong025; komthayong026; komthayong029; komthayong030; komthayong038; komthayong039; komthayong043; komthayong044; komthayong047; komthayong048; komthayong099; komthayong100; komthayong103; komthayong105; komthayong111; komthayong112; komthayong115; komthayong116; komthayong123; komthayong124; komthayong127; komthayong130; komthayong131; komthayong134; komthayong135,komthayong
komthayongM20,n a,pre,2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.pl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 2.sg.1.sg.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.sg.3.sg.nfut.aff; 2.sg.3.pl.nfut.aff; 2.pl.3.sg.nfut.aff; 2.pl.3.pl.nfut.aff,komthayong023; komthayong024; komthayong025; komthayong026; komthayong027; komthayong028; komthayong029; komthayong030; komthayong109; komthayong110; komthayong111; komthayong112; komthayong113; komthayong114; komthayong115; komthayong116,komthayong
komthayongM21,n a ŋ,free,2.sg; 2.pl,komthayong004; komthayong005,komthayong
komthayongM22,n i,free,1.pl.excl; 1.pl.incl; 2.pl; 3.pl,komthayong002; komthayong003; komthayong005; komthayong007,komthayong
komthayongM23,n i,pre,1.pl.incl.3.sg.fut.aff; 1.pl.incl.3.pl.fut.aff; 3.pl.1.pl.incl.fut.aff; 1.pl.incl.3.sg.nfut.aff; 1.pl.incl.3.pl.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.excl.nfut.aff,komthayong018; komthayong020; komthayong040; komthayong104; komthayong106; komthayong125; komthayong126,komthayong
komthayongM24,s i k,post,1.sg.fut.aff; 1.pl.excl.fut.aff; 1.pl.incl.fut.aff; 1.sg.2.sg.fut.aff; 1.sg.2.pl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.sg.3.sg.fut.aff; 1.sg.3.pl.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.incl.3.sg.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 2.sg.fut.aff; 2.pl.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.pl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 3.sg.fut.aff; 3.pl.fut.aff; 3.sg.1.sg.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.sg.2.sg.fut.aff; 3.sg.2.pl.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 3.sg.3.sg.fut.aff; 3.sg.3.pl.fut.aff; 3.pl.3.sg.fut.aff; 3.pl.3.pl.fut.aff; 3.pl.1.pl.excl fut.aff,komthayong008; komthayong009; komthayong010; komthayong011; komthayong012; komthayong013; komthayong014; komthayong015; komthayong016; komthayong017; komthayong018; komthayong019; komthayong020; komthayong021; komthayong022; komthayong023; komthayong024; komthayong025; komthayong026; komthayong027; komthayong028; komthayong029; komthayong030; komthayong031; komthayong032; komthayong033; komthayong034; komthayong035; komthayong037; komthayong038; komthayong039; komthayong041; komthayong042; komthayong043; komthayong044; komthayong045; komthayong046; komthayong047; komthayong048; komthayong178,komthayong
komthayongM25,s i k,pre,3.pl.1.pl.incl.fut.aff,komthayong040,komthayong
komthayongM26,s u ŋ,post,3.sg.1.pl.excl.fut.aff,komthayong036,komthayong
komthayongM27,t i,post,2.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 3.sg.2.sg.fut.neg; 3.pl.2.sg.fut.neg,komthayong062; komthayong064; komthayong065; komthayong069; komthayong070; komthayong085; komthayong088,komthayong
komthayongM28,t u,post,2.pl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 3.pl.2.pl.fut.neg,komthayong063; komthayong066; komthayong068; komthayong071; komthayong073; komthayong089,komthayong
komthayongM29,tʃ e,post,1.sg.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 2.sg.fut.aff; 3.sg.2.sg.fut.aff; 3.pl.2.sg.fut.aff; 1.sg.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.sg.2.sg.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 2.sg.nfut.aff; 3.sg.2.sg.nfut.aff; 3.pl.2.sg.nfut.aff; 1.sg.2.sg.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 2.sg.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.sg.3.sg.nfut.neg; 2.sg.3.pl.nfut.neg; 3.sg.2.sg.nfut.neg; 3.pl.2.sg.nfut.neg,komthayong011; komthayong013; komthayong021; komthayong041; komthayong043; komthayong052; komthayong055; komthayong097; komthayong099; komthayong107; komthayong128; komthayong130; komthayong139; komthayong141; komthayong149; komthayong151; komthayong152; komthayong155; komthayong156; komthayong170; komthayong172,komthayong
komthayongM30,tʃ ui,post,1.sg.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 2.pl.fut.aff; 3.sg.2.pl.fut.aff; 3.pl.2.pl.fut.aff; 1.sg.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.3.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.sg.2.pl.fut.neg; 1.sg.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 2.pl.nfut.aff; 3.sg.2.pl.nfut.aff; 3.pl.2.pl.nfut.aff; 1.sg.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 2.pl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.pl.nfut.neg; 3.sg.2.pl.nfut.neg; 3.pl.2.pl.nfut.neg,komthayong012; komthayong014; komthayong022; komthayong042; komthayong044; komthayong053; komthayong056; komthayong067; komthayong072; komthayong086; komthayong087; komthayong098; komthayong100; komthayong108; komthayong129; komthayong131; komthayong140; komthayong142; komthayong150; komthayong153; komthayong154; komthayong157; komthayong158; komthayong171; komthayong173,komthayong
komthayongM31,u ŋ,post,1.pl.excl.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.excl.fut.aff; 1.pl.excl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.excl.3.pl.fut.neg; 3.sg.2.pl.fut.neg; 1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 3.sg.1.pl.excl.nfut.aff; 3.sg.1.pl.excl.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 1.pl.excl.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.3.sg.nfut.neg; 1.pl.excl.3.pl.nfut.neg; 3.pl.1.pl.excl fut.aff,komthayong009; komthayong024; komthayong026; komthayong034; komthayong035; komthayong050; komthayong055; komthayong056; komthayong058; komthayong060; komthayong086; komthayong095; komthayong110; komthayong112; komthayong120; komthayong121; komthayong124; komthayong137; komthayong141; komthayong142; komthayong145; komthayong147; komthayong178,komthayong
